source_id,model,task,original_score,reasoning_score,category,fact_scores,primitive,application_eligible,manual_application_failure,question
medmcqa-7a54a5d0-0f8f-44ab-8e4e-8e0187c1506b,rl,knowledge,0,0,partial_or_wording_sensitive,"[[2, 0]]",True,False,,"Medical knowledge question: Which cardiac chamber lies most directly posterior to the sternum: the left atrium, left ventricle, right atrium, or right ventricle?

Answer the question in natural language."
medmcqa-b3a43ff4-e219-4225-b504-fe3daa8a01da,reference,knowledge,1,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which cranial nerve carries taste from the anterior two-thirds of the tongue?

Answer the question in natural language."
medmcqa-b3a43ff4-e219-4225-b504-fe3daa8a01da,rl,knowledge,1,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which cranial nerve carries taste from the anterior two-thirds of the tongue?

Answer the question in natural language."
medmcqa-17415268-aa99-4c3b-be92-1a2b570d6666,reference,knowledge,2,2,partial_or_wording_sensitive,"[[2, 1]]",True,False,,"Medical knowledge question: In which part of the brainstem is the oculomotor nerve nucleus located?

Answer the question in natural language."
medmcqa-17415268-aa99-4c3b-be92-1a2b570d6666,rl,knowledge,2,2,partial_or_wording_sensitive,"[[2, 1]]",True,False,,"Medical knowledge question: In which part of the brainstem is the oculomotor nerve nucleus located?

Answer the question in natural language."
medmcqa-9920241e-77e1-40da-9100-368aaa201ad6,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which alveolar cells secrete pulmonary surfactant?

Answer the question in natural language."
medmcqa-9920241e-77e1-40da-9100-368aaa201ad6,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which alveolar cells secrete pulmonary surfactant?

Answer the question in natural language."
medmcqa-8538aa5a-483c-418d-afeb-58be764ad93b,reference,knowledge,0,0,partial_or_wording_sensitive,"[[1, 0]]",True,False,,"Medical knowledge question: From which embryologic facial prominences is the philtrum derived?

Answer the question in natural language."
medmcqa-8538aa5a-483c-418d-afeb-58be764ad93b,rl,knowledge,0,0,partial_or_wording_sensitive,"[[1, 0]]",True,False,,"Medical knowledge question: From which embryologic facial prominences is the philtrum derived?

Answer the question in natural language."
medmcqa-3e56380a-7541-41ed-a1c1-c5505e9b88bf,reference,knowledge,0,0,no_valid_probes,[],True,False,,"Medical knowledge question: Which description correctly identifies a tertiary chorionic villus: a central cytotrophoblast core covered by syncytiotrophoblast; an extraembryonic mesodermal core covered by cytotrophoblast and syncytiotrophoblast; maternal blood vessels surrounded by mesoderm and trophoblast; or fetal blood vessels surrounded by mesoderm and trophoblast?

Answer the question in natural language."
medmcqa-3e56380a-7541-41ed-a1c1-c5505e9b88bf,rl,knowledge,0,0,no_valid_probes,[],True,False,,"Medical knowledge question: Which description correctly identifies a tertiary chorionic villus: a central cytotrophoblast core covered by syncytiotrophoblast; an extraembryonic mesodermal core covered by cytotrophoblast and syncytiotrophoblast; maternal blood vessels surrounded by mesoderm and trophoblast; or fetal blood vessels surrounded by mesoderm and trophoblast?

Answer the question in natural language."
medmcqa-0fb2d6f9-59f9-4f79-8971-755ead0cb680,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: From which artery does the uterine artery arise?

Answer the question in natural language."
medmcqa-0fb2d6f9-59f9-4f79-8971-755ead0cb680,rl,knowledge,2,2,partial_or_wording_sensitive,"[[2, 1]]",True,False,,"Medical knowledge question: From which artery does the uterine artery arise?

Answer the question in natural language."
medmcqa-9a2e41fe-665c-485b-88c2-070c9f73ec38,reference,knowledge,0,0,partial_or_wording_sensitive,"[[0, 1]]",True,False,,"Medical knowledge question: What is the approximate volume of maternal blood in the placental intervillous space at term?

Answer the question in natural language."
medmcqa-9a2e41fe-665c-485b-88c2-070c9f73ec38,rl,knowledge,0,0,partial_or_wording_sensitive,"[[0, 1]]",True,False,,"Medical knowledge question: What is the approximate volume of maternal blood in the placental intervillous space at term?

Answer the question in natural language."
medmcqa-5d739a5a-3864-4e86-b99b-d1d9f687f1a1,reference,knowledge,0,0,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,False,"Medical knowledge question: Which drug used as a mood stabilizer is also used to treat trigeminal neuralgia?

Answer the question in natural language."
medmcqa-5d739a5a-3864-4e86-b99b-d1d9f687f1a1,rl,knowledge,0,0,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,False,"Medical knowledge question: Which drug used as a mood stabilizer is also used to treat trigeminal neuralgia?

Answer the question in natural language."
medmcqa-5343e485-d50e-4dbf-9e61-3080fa6c57a5,reference,knowledge,2,1,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,,"Medical knowledge question: Klumpke palsy most commonly results from injury to which part of the brachial plexus?

Answer the question in natural language."
medmcqa-5343e485-d50e-4dbf-9e61-3080fa6c57a5,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,,"Medical knowledge question: Klumpke palsy most commonly results from injury to which part of the brachial plexus?

Answer the question in natural language."
medmcqa-c1ceacb4-a7a3-45e0-ab6e-7bf134a16d15,reference,knowledge,0,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: What are the spinal nerve root values of the pudendal nerve?

Answer the question in natural language."
medmcqa-c1ceacb4-a7a3-45e0-ab6e-7bf134a16d15,rl,knowledge,0,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: What are the spinal nerve root values of the pudendal nerve?

Answer the question in natural language."
medmcqa-ad23622e-26d0-4b3d-92cf-42b9cece0e93,reference,knowledge,2,2,partial_or_wording_sensitive,"[[1, 2]]",True,False,,"Medical knowledge question: Where do primary gustatory afferents make their first central synapse?

Answer the question in natural language."
medmcqa-ad23622e-26d0-4b3d-92cf-42b9cece0e93,rl,knowledge,2,2,partial_or_wording_sensitive,"[[1, 2]]",True,False,,"Medical knowledge question: Where do primary gustatory afferents make their first central synapse?

Answer the question in natural language."
medmcqa-fe7f981d-86f4-4869-a717-cc117772094b,reference,knowledge,2,0,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: Which cranial nerve supplies the derivatives of the second pharyngeal arch?

Answer the question in natural language."
medmcqa-fe7f981d-86f4-4869-a717-cc117772094b,rl,knowledge,2,0,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: Which cranial nerve supplies the derivatives of the second pharyngeal arch?

Answer the question in natural language."
medmcqa-87695063-321f-46d6-859f-a9b71acd1016,reference,knowledge,1,0,partial_or_wording_sensitive,"[[1, 2]]",True,False,,"Medical knowledge question: From which embryonic tissue do ameloblasts develop?

Answer the question in natural language."
medmcqa-87695063-321f-46d6-859f-a9b71acd1016,rl,knowledge,0,0,partial_or_wording_sensitive,"[[1, 2]]",True,False,,"Medical knowledge question: From which embryonic tissue do ameloblasts develop?

Answer the question in natural language."
medmcqa-05ace9ef-3603-4b0f-ba0d-ee4f7523026b,reference,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: What is the most common anatomical site of a peptic ulcer?

Answer the question in natural language."
medmcqa-05ace9ef-3603-4b0f-ba0d-ee4f7523026b,rl,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: What is the most common anatomical site of a peptic ulcer?

Answer the question in natural language."
medmcqa-b9177bb7-4ef4-428d-8a19-b96761aa3fff,reference,knowledge,0,1,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: In a leucine zipper motif, at what interval does a leucine residue typically recur?

Answer the question in natural language."
medmcqa-b9177bb7-4ef4-428d-8a19-b96761aa3fff,rl,knowledge,0,1,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: In a leucine zipper motif, at what interval does a leucine residue typically recur?

Answer the question in natural language."
medmcqa-84bf9db7-b443-492c-99a3-6514c2a246a1,reference,knowledge,0,0,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: What structure lies in the free inferior border of the falciform ligament?

Answer the question in natural language."
medmcqa-84bf9db7-b443-492c-99a3-6514c2a246a1,rl,knowledge,0,0,partial_or_wording_sensitive,"[[0, 2]]",True,False,,"Medical knowledge question: What structure lies in the free inferior border of the falciform ligament?

Answer the question in natural language."
medmcqa-7e285f3b-c854-4b10-b186-391bd44509fe,reference,knowledge,2,2,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which of the following does not form a boundary of Koch's triangle: the tricuspid valve ring, the coronary sinus orifice, the limbus of the fossa ovalis, or the tendon of Todaro?

Answer the question in natural language."
medmcqa-7e285f3b-c854-4b10-b186-391bd44509fe,rl,knowledge,2,2,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which of the following does not form a boundary of Koch's triangle: the tricuspid valve ring, the coronary sinus orifice, the limbus of the fossa ovalis, or the tendon of Todaro?

Answer the question in natural language."
medmcqa-9bf21de9-21eb-45c9-9821-12d9225d32ab,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which compound is required for the synthesis of acetylcholine?

Answer the question in natural language."
medmcqa-9bf21de9-21eb-45c9-9821-12d9225d32ab,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which compound is required for the synthesis of acetylcholine?

Answer the question in natural language."
medmcqa-4102f068-2bfe-4519-91cb-014dc74899dc,reference,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Approximately how much protein does a healthy adult normally excrete in the urine each day?

Answer the question in natural language."
